,Date,Ozone,CO,SO2,NO2,PM10,PM2.5,Station,Year,Month,DayName,Season,AQI,AQI_Category,Zone
1629,2022-01-17,6.62,1.55,3.93,100.49,325.29,194.92,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Monday,winter,325.29,1,Shahdara
1630,2022-01-18,6.43,0.94,3.25,81.8,256.84,148.62,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Tuesday,winter,256.84,4,Shahdara
1631,2022-01-19,7.12,1.3,3.58,81.52,333.33,174.07,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Wednesday,winter,333.33,1,Shahdara
1632,2022-01-20,5.85,0.98,3.88,85.81,415.41,196.25,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Thursday,winter,415.41,1,Shahdara
1633,2022-01-21,5.95,0.5,5.41,98.33,358.67,166.63,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Friday,winter,358.67,1,Shahdara
1634,2022-01-22,5.25,1.6,7.82,63.23,219.44,111.67,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Saturday,winter,219.44,4,Shahdara
1635,2022-01-23,5.64,1.27,7.87,58.67,144.04,82.36,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Sunday,winter,144.04,3,Shahdara
1636,2022-01-24,4.82,1.33,2.94,72.47,257.31,128.4,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Monday,winter,257.31,4,Shahdara
1637,2022-01-25,3.78,1.38,18.09,65.85,214.38,105.79,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Tuesday,winter,214.38,4,Shahdara
1638,2022-01-26,5.12,1.42,10.8,70.22,233.62,113.12,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Wednesday,winter,233.62,4,Shahdara
1639,2022-01-27,5.94,1.34,12.91,90.87,216.56,95.18,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Thursday,winter,216.56,4,Shahdara
1640,2022-01-28,7.44,1.21,16.94,85.89,177.98,73.55,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Friday,winter,177.98,3,Shahdara
1641,2022-01-29,5.9,1.42,11.74,90.98,215.33,105.45,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Saturday,winter,215.33,4,Shahdara
1642,2022-01-30,5.96,1.42,12.97,74.82,237.68,115.95,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Sunday,winter,237.68,4,Shahdara
1643,2022-01-31,3.07,1.49,17.64,68.98,320.48,160.38,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Monday,winter,320.48,1,Shahdara
1644,2022-01-02,6.81,1.4,9.38,96.86,368.01,178.09,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Sunday,winter,368.01,1,Shahdara
1645,2022-02-02,7.83,1.12,13.43,77.28,336.32,146.11,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Wednesday,winter,336.32,1,Shahdara
1646,2022-03-02,6.09,1.18,19.24,56.85,206.46,117.09,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Wednesday,summer,206.46,4,Shahdara
1647,2022-04-02,7.09,1.19,16.14,42.49,106.77,57.49,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Saturday,summer,106.77,3,Shahdara
1648,2022-05-02,8.13,1.6,19.33,55.76,233.13,121.38,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Monday,summer,233.13,4,Shahdara
1649,2022-06-02,9.93,2.46,21.31,98.52,280.71,148.06,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Thursday,monsoon,280.71,4,Shahdara
1650,2022-07-02,8.14,2.12,11.01,86.22,260.8,120.45,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,7,Saturday,monsoon,260.8,4,Shahdara
1651,2022-08-02,8.29,2.19,5.63,83.08,256.35,128.29,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,8,Tuesday,monsoon,256.35,4,Shahdara
1652,2022-09-02,6.23,2.13,10.07,63.86,212.08,98.27,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,9,Friday,pre-monsoon,212.08,4,Shahdara
1653,2022-10-02,9.53,1.04,12.42,70.47,199.04,82.23,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,10,Sunday,pre-monsoon,199.04,3,Shahdara
1654,2022-11-02,10.93,0.99,11.54,67.82,191.12,76.48,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,11,Wednesday,pre-monsoon,191.12,3,Shahdara
1655,2022-12-02,10.71,1.27,8.12,97.97,192.3,83.43,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,12,Friday,winter,192.3,3,Shahdara
1656,2022-02-13,10.08,2.09,2.82,100.53999999999999,277.36,114.28,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Sunday,winter,277.36,4,Shahdara
1657,2022-02-14,11.13,1.94,6.94,100.53999999999999,268.26,113.78,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Monday,winter,268.26,4,Shahdara
1658,2022-02-15,9.46,1.91,6.04,100.53999999999999,232.86,118.71,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Tuesday,winter,232.86,4,Shahdara
1659,2022-02-16,10.62,1.81,5.07,100.53999999999999,234.75,135.75,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Wednesday,winter,234.75,4,Shahdara
1660,2022-02-17,10.1,1.07,12.01,100.53999999999999,181.88,95.15,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Thursday,winter,181.88,3,Shahdara
1661,2022-02-18,11.06,1.24,13.62,98.0,238.32,93.93,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Friday,winter,238.32,4,Shahdara
1662,2022-02-19,11.44,1.25,14.39,98.51,200.47,73.89,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Saturday,winter,200.47,4,Shahdara
1663,2022-02-20,13.15,1.11,14.76,78.24,202.61,71.25,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Sunday,winter,202.61,4,Shahdara
1664,2022-02-21,11.13,1.16,14.71,100.53999999999999,204.61,82.91,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Monday,winter,204.61,4,Shahdara
1665,2022-02-22,13.06,1.09,18.88,100.53999999999999,331.9,106.26,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Tuesday,winter,331.9,1,Shahdara
1666,2022-02-23,16.44,1.38,15.64,70.26,213.36,87.69,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Wednesday,winter,213.36,4,Shahdara
1667,2022-02-24,22.39,1.3,8.96,91.47,297.46,132.8,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Thursday,winter,297.46,4,Shahdara
1668,2022-02-25,21.51,1.04,8.45,83.1,263.78,135.39,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Friday,winter,263.78,4,Shahdara
1669,2022-02-26,14.97,0.69,10.82,52.32,85.13,28.87,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Saturday,winter,85.13,2,Shahdara
1670,2022-02-27,19.2,0.86,7.91,56.94,164.09,54.35,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Sunday,winter,164.09,3,Shahdara
1671,2022-02-28,20.4,0.85,15.21,66.04,126.39,52.73,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Monday,winter,126.39,3,Shahdara
1672,2022-01-03,25.71,0.87,9.82,73.45,174.45,95.29,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Monday,winter,174.45,3,Shahdara
1673,2022-02-03,18.03,1.24,12.69,92.67,208.06,117.11,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Thursday,winter,208.06,4,Shahdara
1674,2022-03-03,22.2,0.9,17.77,81.42,198.65,105.72,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Thursday,summer,198.65,3,Shahdara
1675,2022-04-03,18.05,1.23,12.17,71.39,201.16,92.9,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Sunday,summer,201.16,4,Shahdara
1676,2022-05-03,23.8,0.87,16.54,62.79,127.45,57.13,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Tuesday,summer,127.45,3,Shahdara
1677,2022-06-03,19.14,1.78,17.61,76.88,187.76,104.02,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Friday,monsoon,187.76,3,Shahdara
1678,2022-07-03,15.26,1.84,10.71,100.53999999999999,234.56,142.64,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,7,Sunday,monsoon,234.56,4,Shahdara
1679,2022-08-03,22.55,0.95,10.42,97.27,248.23,140.46,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,8,Wednesday,monsoon,248.23,4,Shahdara
1680,2022-09-03,22.23,1.03,16.54,80.82,170.17,92.98,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,9,Saturday,pre-monsoon,170.17,3,Shahdara
1681,2022-10-03,25.21,1.16,13.94,66.94,153.9,83.58,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,10,Monday,pre-monsoon,153.9,3,Shahdara
1682,2022-11-03,26.01,1.15,16.39,72.16,177.42,94.78,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,11,Thursday,pre-monsoon,177.42,3,Shahdara
1683,2022-12-03,24.27,1.02,15.14,78.78,170.24,90.76,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,12,Saturday,winter,170.24,3,Shahdara
1684,2022-03-13,30.85,1.2,16.79,90.48,201.05,101.19,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Sunday,summer,201.05,4,Shahdara
1685,2022-03-14,36.15,1.42,12.03,86.82,256.68,95.04,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Monday,summer,256.68,4,Shahdara
1686,2022-03-15,38.19,1.7,8.84,87.83,266.41,124.09,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Tuesday,summer,266.41,4,Shahdara
1687,2022-03-16,36.84,1.9,13.01,68.19,253.08,92.13,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Wednesday,summer,253.08,4,Shahdara
1688,2022-03-17,28.31,2.39,10.76,66.28,272.52,112.86,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Thursday,summer,272.52,4,Shahdara
1689,2022-03-18,22.35,2.1,8.84,51.74,253.85,163.48,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Friday,summer,253.85,4,Shahdara
1690,2022-03-19,26.66,1.68,10.71,61.62,226.46,122.1,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Saturday,summer,226.46,4,Shahdara
1691,2022-03-20,41.21,1.24,11.44,71.01,223.55,100.9,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Sunday,summer,223.55,4,Shahdara
1692,2022-03-21,30.28,1.38,9.31,72.02,288.0,110.13,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Monday,summer,288.0,4,Shahdara
1693,2022-03-22,35.21,1.7,19.04,49.84,173.11,71.93,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Tuesday,summer,173.11,3,Shahdara
1694,2022-03-23,32.39,0.93,25.38,68.5,184.81,54.32,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Wednesday,summer,184.81,3,Shahdara
1695,2022-03-24,23.96,0.99,24.63,90.89,303.32,122.36,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Thursday,summer,303.32,1,Shahdara
1696,2022-03-25,25.09,1.19,25.07,67.83,209.13,51.27,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Friday,summer,209.13,4,Shahdara
1697,2022-03-26,24.83,0.36,25.38,54.0,183.16,49.07,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Saturday,summer,183.16,3,Shahdara
1698,2022-03-27,20.24,1.73,20.98,68.14,181.79,48.5,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Sunday,summer,181.79,3,Shahdara
1699,2022-03-28,15.91,1.89,19.37,92.44,207.21,48.38,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Monday,summer,207.21,4,Shahdara
1700,2022-03-29,16.9,1.72,25.38,83.16,212.91,81.11,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Tuesday,summer,212.91,4,Shahdara
1701,2022-03-30,16.51,1.17,25.38,96.71,212.12,93.09,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Wednesday,summer,212.12,4,Shahdara
1702,2022-03-31,17.79,0.74,25.38,90.75,265.56,85.55,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Thursday,summer,265.56,4,Shahdara
1703,2022-01-04,20.01,0.53,25.38,62.38,162.79,67.43,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Tuesday,winter,162.79,3,Shahdara
1704,2022-02-04,26.72,0.53,21.83,98.89,285.51,92.31,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Friday,winter,285.51,4,Shahdara
1705,2022-03-04,15.69,0.52,25.38,83.57,242.44,97.27,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Friday,summer,242.44,4,Shahdara
1706,2022-04-04,18.26,0.49,25.38,89.76,306.2,98.91,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Monday,summer,306.2,1,Shahdara
1707,2022-05-04,24.87,0.43,25.38,88.91,210.49,95.18,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Wednesday,summer,210.49,4,Shahdara
1708,2022-06-04,30.78,0.55,25.38,100.53999999999999,230.96,85.27,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Saturday,monsoon,230.96,4,Shahdara
1709,2022-07-04,36.48,0.57,16.1,100.53999999999999,271.36,99.72,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,7,Monday,monsoon,271.36,4,Shahdara
1710,2022-08-04,32.63,0.59,19.1,100.53999999999999,243.58,109.48,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,8,Thursday,monsoon,243.58,4,Shahdara
1711,2022-09-04,39.61,0.64,15.05,100.53999999999999,254.26,89.2,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,9,Sunday,pre-monsoon,254.26,4,Shahdara
1712,2022-10-04,37.72,0.54,18.59,97.26,265.66,134.54,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,10,Tuesday,pre-monsoon,265.66,4,Shahdara
1713,2022-11-04,39.25,1.13,21.78,100.53999999999999,252.09,94.56,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,11,Friday,pre-monsoon,252.09,4,Shahdara
1714,2022-12-04,23.53,0.63,16.99,100.53999999999999,260.87,75.32,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,12,Sunday,winter,260.87,4,Shahdara
1715,2022-04-13,24.94,0.5,14.12,94.14,226.71,101.76,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Wednesday,summer,226.71,4,Shahdara
1716,2022-04-14,18.92,0.41,16.73,55.25,303.7,75.22,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Thursday,summer,303.7,1,Shahdara
1717,2022-04-15,26.21,0.48,20.46,65.48,235.03,81.31,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Friday,summer,235.03,4,Shahdara
1718,2022-04-16,24.0,1.11,16.31,86.18,290.68,110.41,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Saturday,summer,290.68,4,Shahdara
1719,2022-04-17,27.04,0.89,15.09,82.52,243.46,87.06,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Sunday,summer,243.46,4,Shahdara
1720,2022-04-18,29.25,0.79,12.19,97.1,238.47,77.79,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Monday,summer,238.47,4,Shahdara
1721,2022-04-19,40.74,0.7,14.65,74.0,198.34,78.93,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Tuesday,summer,198.34,3,Shahdara
1722,2022-04-20,44.27,0.83,12.39,83.39,262.62,51.33,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Wednesday,summer,262.62,4,Shahdara
1723,2022-04-21,36.56,0.94,14.38,74.91,301.13,103.51,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Thursday,summer,301.13,1,Shahdara
1724,2022-04-22,29.01,0.87,12.16,65.42,308.81,93.01,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Friday,summer,308.81,1,Shahdara
1725,2022-04-23,40.75,0.77,10.07,70.95,235.8,77.83,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Saturday,summer,235.8,4,Shahdara
1726,2022-04-24,48.96,0.78,11.54,54.26,236.45,92.89,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Sunday,summer,236.45,4,Shahdara
1727,2022-04-25,31.13,1.33,11.49,53.35,296.33,97.92,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Monday,summer,296.33,4,Shahdara
1728,2022-04-26,24.85,1.87,11.71,80.1,264.18,117.74,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Tuesday,summer,264.18,4,Shahdara
1729,2022-04-27,31.71,1.28,13.13,100.53999999999999,236.73,77.57,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Wednesday,summer,236.73,4,Shahdara
1730,2022-04-28,32.36,1.07,22.77,100.53999999999999,451.81,72.02,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Thursday,summer,451.81,1,Shahdara
1731,2022-04-29,43.7,0.73,18.56,89.91,285.57,88.41,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Friday,summer,285.57,4,Shahdara
1732,2022-04-30,34.19,0.81,17.26,88.74,259.03,74.75,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Saturday,summer,259.03,4,Shahdara
1733,2022-01-05,36.74,1.38,15.49,50.79,298.89,96.72,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Wednesday,winter,298.89,4,Shahdara
1734,2022-02-05,34.0,1.33,12.04,39.71,302.56,97.41,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Saturday,winter,302.56,1,Shahdara
1735,2022-03-05,57.06,1.47,13.98,39.22,352.3,76.8,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Saturday,summer,352.3,1,Shahdara
1736,2022-04-05,50.73,1.69,10.03,39.27,224.0,77.77,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Tuesday,summer,224.0,4,Shahdara
1737,2022-05-05,53.39,1.48,12.0,75.89,237.85,44.48,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Thursday,summer,237.85,4,Shahdara
1738,2022-06-05,38.2,1.4,12.47,52.23,289.73,34.22,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Sunday,monsoon,289.73,4,Shahdara
1739,2022-07-05,51.82,1.01,21.14,60.6,226.29,61.34,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,7,Tuesday,monsoon,226.29,4,Shahdara
1740,2022-08-05,39.82,1.19,15.68,51.93,182.17,90.94,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,8,Friday,monsoon,182.17,3,Shahdara
1741,2022-09-05,28.36,1.66,10.92,37.26,160.56,67.61,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,9,Monday,pre-monsoon,160.56,3,Shahdara
1742,2022-10-05,28.11,1.63,10.43,41.57,142.88,69.03,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,10,Wednesday,pre-monsoon,142.88,3,Shahdara
1743,2022-11-05,30.64,1.55,14.79,44.98,154.43,60.96,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,11,Saturday,pre-monsoon,154.43,3,Shahdara
1744,2022-12-05,34.6,1.59,10.12,41.99,163.47,60.68,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,12,Monday,winter,163.47,3,Shahdara
1745,2022-05-13,29.38,1.47,12.15,43.11,176.42,58.12,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Friday,summer,176.42,3,Shahdara
1746,2022-05-14,28.5,1.28,22.12,58.69,239.94,97.83,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Saturday,summer,239.94,4,Shahdara
1747,2022-05-15,9.07,1.64,25.38,81.16,250.03,88.38,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Sunday,summer,250.03,4,Shahdara
1748,2022-05-16,37.0,0.9,13.37,37.49,464.1,7.5,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Monday,summer,464.1,1,Shahdara
1749,2022-05-17,25.62,1.23,25.38,84.65,290.92,89.8,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Tuesday,summer,290.92,4,Shahdara
1750,2022-05-18,22.2,0.93,17.2,69.96,212.18,75.58,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Wednesday,summer,212.18,4,Shahdara
1751,2022-05-19,32.17,0.67,19.76,71.37,243.09,65.3,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Thursday,summer,243.09,4,Shahdara
1752,2022-05-20,30.62,0.64,14.26,72.53,309.75,96.34,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Friday,summer,309.75,1,Shahdara
1753,2022-05-21,24.28,0.48,8.63,45.36,324.97,95.96,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Saturday,summer,324.97,1,Shahdara
1754,2022-05-22,32.53,0.61,13.39,47.26,218.85,65.47,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Sunday,summer,218.85,4,Shahdara
1755,2022-05-23,22.28,0.63,8.57,40.26,127.9,51.32,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Monday,summer,127.9,3,Shahdara
1756,2022-05-24,22.45,0.61,6.48,42.56,104.95,23.94,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Tuesday,summer,104.95,3,Shahdara
1757,2022-05-25,25.1,0.58,6.65,51.67,192.24,79.08,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Wednesday,summer,192.24,3,Shahdara
1758,2022-05-26,29.96,0.74,4.69,64.33,241.33,63.78,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Thursday,summer,241.33,4,Shahdara
1759,2022-05-27,22.04,0.72,8.14,56.7,203.96,98.56,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Friday,summer,203.96,4,Shahdara
1760,2022-05-28,18.24,0.84,15.49,50.51,234.54,86.06,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Saturday,summer,234.54,4,Shahdara
1761,2022-05-29,25.91,1.02,11.74,51.19,245.35,75.07,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Sunday,summer,245.35,4,Shahdara
1762,2022-05-30,26.4,1.0,15.26,50.94,207.99,68.36,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Monday,summer,207.99,4,Shahdara
1763,2022-05-31,39.34,1.07,7.96,67.71,307.26,40.28,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Tuesday,summer,307.26,1,Shahdara
1764,2022-01-06,26.73,1.01,8.37,100.53999999999999,280.48,85.76,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,1,Thursday,winter,280.48,4,Shahdara
1765,2022-02-06,28.16,0.99,16.95,95.28,218.8,82.76,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,2,Sunday,winter,218.8,4,Shahdara
1766,2022-03-06,36.24,0.96,18.06,100.53999999999999,247.64,85.5,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,3,Sunday,summer,247.64,4,Shahdara
1767,2022-04-06,37.84,0.78,16.3,100.53999999999999,281.4,111.32,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,4,Wednesday,summer,281.4,4,Shahdara
1768,2022-05-06,25.73,0.98,21.49,100.53999999999999,246.28,99.07,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,5,Friday,summer,246.28,4,Shahdara
1769,2022-06-06,25.73,0.79,22.44,100.53999999999999,192.01,82.92,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Monday,monsoon,192.01,3,Shahdara
1770,2022-07-06,25.73,1.12,8.21,33.125,197.67,78.25,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,7,Wednesday,monsoon,197.67,3,Shahdara
1771,2022-08-06,18.93,1.08,10.66,44.39,254.9,68.69,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,8,Saturday,monsoon,254.9,4,Shahdara
1772,2022-09-06,40.65,0.8,14.17,100.53999999999999,237.86,74.42,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,9,Tuesday,pre-monsoon,237.86,4,Shahdara
1773,2022-10-06,27.33,0.8,17.01,39.44,300.56,66.32,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,10,Thursday,pre-monsoon,300.56,1,Shahdara
1774,2022-11-06,30.77,0.83,17.86,35.87,211.12,67.17,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,11,Sunday,pre-monsoon,211.12,4,Shahdara
1775,2022-12-06,32.74,0.83,17.84,36.67,200.94,70.59,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,12,Tuesday,winter,200.94,4,Shahdara
1776,2022-06-13,33.07,0.8,20.3,29.26,224.56,59.44,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Monday,monsoon,224.56,4,Shahdara
1777,2022-06-14,22.66,0.85,17.78,25.0,268.37,73.39,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Tuesday,monsoon,268.37,4,Shahdara
1778,2022-06-15,23.6,0.98,13.14,23.78,130.4,53.84,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Wednesday,monsoon,130.4,3,Shahdara
1779,2022-06-16,19.75,0.92,25.38,26.17,122.98,51.61,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Thursday,monsoon,122.98,3,Shahdara
1780,2022-06-17,20.82,0.91,13.87,27.04,88.2,39.51,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Friday,monsoon,88.2,2,Shahdara
1781,2022-06-18,18.09,0.87,21.45,23.51,98.79,40.18,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Saturday,monsoon,98.79,2,Shahdara
1782,2022-06-19,12.06,0.78,8.49,27.15,207.22,29.15,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Sunday,monsoon,207.22,4,Shahdara
1783,2022-06-20,25.29,0.84,11.59,26.8,135.18,29.31,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Monday,monsoon,135.18,3,Shahdara
1784,2022-06-21,23.99,0.86,11.58,27.76,145.24,29.37,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Tuesday,monsoon,145.24,3,Shahdara
1785,2022-06-22,25.59,0.61,12.38,25.3,178.49,28.85,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Wednesday,monsoon,178.49,3,Shahdara
1786,2022-06-23,40.44,0.77,23.82,29.15,206.04,46.39,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Thursday,monsoon,206.04,4,Shahdara
1787,2022-06-24,35.23,0.84,21.82,27.64,242.24,62.03,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Friday,monsoon,242.24,4,Shahdara
1788,2022-06-25,32.66,0.83,20.57,36.03,315.8,59.61,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Saturday,monsoon,315.8,1,Shahdara
1789,2022-06-26,33.5,0.89,15.18,24.78,213.19,53.12,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,6,Sunday,monsoon,213.19,4,Shahdara
